Text,Video URL,Region,Label
thềm,https://qipedc.moet.gov.vn/videos/W03241.mp4?autoplay=true,,thềm
thị giác,https://qipedc.moet.gov.vn/videos/W03247.mp4?autoplay=true,,thị_giác
thị lực,https://qipedc.moet.gov.vn/videos/W03248.mp4?autoplay=true,,thị_lực
thịnh vượng,https://qipedc.moet.gov.vn/videos/D0340.mp4?autoplay=true,,thịnh_vượng
thối,https://qipedc.moet.gov.vn/videos/D0381.mp4?autoplay=true,,thối
thống nhất,https://qipedc.moet.gov.vn/videos/W03294.mp4?autoplay=true,,thống_nhất
thống nhất đất nước,https://qipedc.moet.gov.vn/videos/D0304.mp4?autoplay=true,,thống_nhất_đất_nước
thổ dân,https://qipedc.moet.gov.vn/videos/W01943.mp4?autoplay=true,,thổ_dân
thổi,https://qipedc.moet.gov.vn/videos/W03281.mp4?autoplay=true,,thổi
thổi bóng,https://qipedc.moet.gov.vn/videos/W03282.mp4?autoplay=true,,thổi_bóng
thổi kèn,https://qipedc.moet.gov.vn/videos/W03283.mp4?autoplay=true,,thổi_kèn
thờ cúng,https://qipedc.moet.gov.vn/videos/W03299.mp4?autoplay=true,,thờ_cúng
thời gian biểu,https://qipedc.moet.gov.vn/videos/W03303.mp4?autoplay=true,,thời_gian_biểu
thở,https://qipedc.moet.gov.vn/videos/W03305.mp4?autoplay=true,,thở
thở dài,https://qipedc.moet.gov.vn/videos/W03300.mp4?autoplay=true,,thở_dài
thợ kim hoàn,https://qipedc.moet.gov.vn/videos/W03306.mp4?autoplay=true,,thợ_kim_hoàn
thợ rèn,https://qipedc.moet.gov.vn/videos/W03308.mp4?autoplay=true,,thợ_rèn
thợ thêu,https://qipedc.moet.gov.vn/videos/W03309.mp4?autoplay=true,,thợ_thêu
thụ phấn (hoa),https://qipedc.moet.gov.vn/videos/W03427.mp4?autoplay=true,,thụ_phấn_(hoa)
thủ công,https://qipedc.moet.gov.vn/videos/W03320N.mp4?autoplay=true,N,thủ_côngN
thủ công,https://qipedc.moet.gov.vn/videos/W03320T.mp4?autoplay=true,T,thủ_côngT
thủ công,https://qipedc.moet.gov.vn/videos/W03320B.mp4?autoplay=true,B,thủ_côngB
thủ tướng,https://qipedc.moet.gov.vn/videos/W03321T.mp4?autoplay=true,T,thủ_tướngT
thủ tướng,https://qipedc.moet.gov.vn/videos/W03321N.mp4?autoplay=true,N,thủ_tướngN
thủ tướng,https://qipedc.moet.gov.vn/videos/W03321B.mp4?autoplay=true,B,thủ_tướngB
thủng,https://qipedc.moet.gov.vn/videos/W03331.mp4?autoplay=true,,thủng
thủy chung,https://qipedc.moet.gov.vn/videos/W03344.mp4?autoplay=true,,thủy_chung
thứ tự,https://qipedc.moet.gov.vn/videos/W03357.mp4?autoplay=true,,thứ_tự
thừa,https://qipedc.moet.gov.vn/videos/W03359T.mp4?autoplay=true,T,thừaT
thừa,https://qipedc.moet.gov.vn/videos/W03359N.mp4?autoplay=true,N,thừaN
thừa,https://qipedc.moet.gov.vn/videos/W03359B.mp4?autoplay=true,B,thừaB
thực hiện,https://qipedc.moet.gov.vn/videos/W03365.mp4?autoplay=true,,thực_hiện
thực hành,https://qipedc.moet.gov.vn/videos/W03364.mp4?autoplay=true,,thực_hành
thực phẩm,https://qipedc.moet.gov.vn/videos/W03366.mp4?autoplay=true,,thực_phẩm
thực sự,https://qipedc.moet.gov.vn/videos/W03367.mp4?autoplay=true,,thực_sự
thực tế,https://qipedc.moet.gov.vn/videos/W03368.mp4?autoplay=true,,thực_tế
thực vật,https://qipedc.moet.gov.vn/videos/W03369.mp4?autoplay=true,,thực_vật
ti hí mắt,https://qipedc.moet.gov.vn/videos/D0067.mp4?autoplay=true,,ti_hí_mắt
tia chớp,https://qipedc.moet.gov.vn/videos/W03386.mp4?autoplay=true,,tia_chớp
tia nắng,https://qipedc.moet.gov.vn/videos/W03387.mp4?autoplay=true,,tia_nắng
tia số,https://qipedc.moet.gov.vn/videos/W03388.mp4?autoplay=true,,tia_số
tim,https://qipedc.moet.gov.vn/videos/W03431.mp4?autoplay=true,,tim
tin cậy,https://qipedc.moet.gov.vn/videos/W03435.mp4?autoplay=true,,tin_cậy
tin học,https://qipedc.moet.gov.vn/videos/W03436.mp4?autoplay=true,,tin_học
tin nhắn,https://qipedc.moet.gov.vn/videos/W03437.mp4?autoplay=true,,tin_nhắn
tin tức,https://qipedc.moet.gov.vn/videos/W03438.mp4?autoplay=true,,tin_tức
tinh mắt,https://qipedc.moet.gov.vn/videos/D0117.mp4?autoplay=true,,tinh_mắt
tinh trùng,https://qipedc.moet.gov.vn/videos/W03342.mp4?autoplay=true,,tinh_trùng
tiêm,https://qipedc.moet.gov.vn/videos/W03394.mp4?autoplay=true,,tiêm
tiêu cực,https://qipedc.moet.gov.vn/videos/W03424.mp4?autoplay=true,,tiêu_cực
tiêu diệt,https://qipedc.moet.gov.vn/videos/W03425.mp4?autoplay=true,,tiêu_diệt
tiêu hoá,https://qipedc.moet.gov.vn/videos/W03426.mp4?autoplay=true,,tiêu_hoá
tiếc,https://qipedc.moet.gov.vn/videos/W03392N.mp4?autoplay=true,N,tiếcN
tiếc,https://qipedc.moet.gov.vn/videos/W03392B.mp4?autoplay=true,B,tiếcB
tiếc,https://qipedc.moet.gov.vn/videos/W03392T.mp4?autoplay=true,T,tiếcT
tiến bộ,https://qipedc.moet.gov.vn/videos/D0315.mp4?autoplay=true,,tiến_bộ
tiến sĩ,https://qipedc.moet.gov.vn/videos/W03405.mp4?autoplay=true,,tiến_sĩ
tiếng Anh,https://qipedc.moet.gov.vn/videos/W03409B.mp4?autoplay=true,B,tiếng_AnhB
tiếng Anh,https://qipedc.moet.gov.vn/videos/W03409T.mp4?autoplay=true,T,tiếng_AnhT
tiếng Anh,https://qipedc.moet.gov.vn/videos/W03409N.mp4?autoplay=true,N,tiếng_AnhN
tiếng nói,https://qipedc.moet.gov.vn/videos/W03414.mp4?autoplay=true,,tiếng_nói
tiếp nhận,https://qipedc.moet.gov.vn/videos/W03416.mp4?autoplay=true,,tiếp_nhận
tiếp theo,https://qipedc.moet.gov.vn/videos/W03418.mp4?autoplay=true,,tiếp_theo
tiếp thu,https://qipedc.moet.gov.vn/videos/W03419.mp4?autoplay=true,,tiếp_thu
tiếp tân,https://qipedc.moet.gov.vn/videos/D0003.mp4?autoplay=true,,tiếp_tân
tiếp tục,https://qipedc.moet.gov.vn/videos/W03421N.mp4?autoplay=true,N,tiếp_tụcN
tiếp tục,https://qipedc.moet.gov.vn/videos/W03421B.mp4?autoplay=true,B,tiếp_tụcB
tiếp tục,https://qipedc.moet.gov.vn/videos/W03421T.mp4?autoplay=true,T,tiếp_tụcT
tiết kiệm,https://qipedc.moet.gov.vn/videos/W03422B.mp4?autoplay=true,B,tiết_kiệmB
tiết kiệm,https://qipedc.moet.gov.vn/videos/W03422T.mp4?autoplay=true,T,tiết_kiệmT
tiết kiệm,https://qipedc.moet.gov.vn/videos/W03422N.mp4?autoplay=true,N,tiết_kiệmN
tiểu học,https://qipedc.moet.gov.vn/videos/W03430.mp4?autoplay=true,,tiểu_học
tiệc,https://qipedc.moet.gov.vn/videos/W03393.mp4?autoplay=true,,tiệc
tiện nghi,https://qipedc.moet.gov.vn/videos/W03407.mp4?autoplay=true,,tiện_nghi
to lớn,https://qipedc.moet.gov.vn/videos/W03466.mp4?autoplay=true,,to_lớn
toa lét,https://qipedc.moet.gov.vn/videos/W03469.mp4?autoplay=true,,toa_lét
toa xe,https://qipedc.moet.gov.vn/videos/W03471T.mp4?autoplay=true,T,toa_xeT
toa xe,https://qipedc.moet.gov.vn/videos/W03471N.mp4?autoplay=true,N,toa_xeN
toa xe,https://qipedc.moet.gov.vn/videos/W03471B.mp4?autoplay=true,B,toa_xeB
toà án,https://qipedc.moet.gov.vn/videos/W03472B.mp4?autoplay=true,B,toà_ánB
toà án,https://qipedc.moet.gov.vn/videos/W03472N.mp4?autoplay=true,N,toà_ánN
toà án,https://qipedc.moet.gov.vn/videos/W03472T.mp4?autoplay=true,T,toà_ánT
toàn cầu,https://qipedc.moet.gov.vn/videos/W03476.mp4?autoplay=true,,toàn_cầu
trang phục,https://qipedc.moet.gov.vn/videos/W03537.mp4?autoplay=true,,trang_phục
trang trí,https://qipedc.moet.gov.vn/videos/W03519.mp4?autoplay=true,,trang_trí
trang điểm,https://qipedc.moet.gov.vn/videos/D0445.mp4?autoplay=true,,trang_điểm
tranh luận,https://qipedc.moet.gov.vn/videos/W03542.mp4?autoplay=true,,tranh_luận
trao tặng,https://qipedc.moet.gov.vn/videos/W03545.mp4?autoplay=true,,trao_tặng
tre,https://qipedc.moet.gov.vn/videos/W03571T.mp4?autoplay=true,T,treT
tre,https://qipedc.moet.gov.vn/videos/W03571N.mp4?autoplay=true,N,treN
tre,https://qipedc.moet.gov.vn/videos/W03571B.mp4?autoplay=true,B,treB
tri kỉ,https://qipedc.moet.gov.vn/videos/W03238.mp4?autoplay=true,,tri_kỉ
triều cường,https://qipedc.moet.gov.vn/videos/W03585.mp4?autoplay=true,,triều_cường
triều đình,https://qipedc.moet.gov.vn/videos/W03587.mp4?autoplay=true,,triều_đình
triệu phú,https://qipedc.moet.gov.vn/videos/W00069.mp4?autoplay=true,,triệu_phú
trong khoảng,https://qipedc.moet.gov.vn/videos/D0290.mp4?autoplay=true,,trong_khoảng
trong ngoài,https://qipedc.moet.gov.vn/videos/W03611N.mp4?autoplay=true,N,trong_ngoàiN
trong ngoài,https://qipedc.moet.gov.vn/videos/W03611B.mp4?autoplay=true,B,trong_ngoàiB
trong ngoài,https://qipedc.moet.gov.vn/videos/W03611T.mp4?autoplay=true,T,trong_ngoàiT
trong suốt,https://qipedc.moet.gov.vn/videos/W03612.mp4?autoplay=true,,trong_suốt
trong sáng,https://qipedc.moet.gov.vn/videos/W03606.mp4?autoplay=true,,trong_sáng
trung bình,https://qipedc.moet.gov.vn/videos/W03638.mp4?autoplay=true,,trung_bình
trung thành,https://qipedc.moet.gov.vn/videos/W03644.mp4?autoplay=true,,trung_thành
trung tâm,https://qipedc.moet.gov.vn/videos/W03643.mp4?autoplay=true,,trung_tâm
trung điểm,https://qipedc.moet.gov.vn/videos/W03641.mp4?autoplay=true,,trung_điểm
trung ương,https://qipedc.moet.gov.vn/videos/W03646.mp4?autoplay=true,,trung_ương
truyền dịch,https://qipedc.moet.gov.vn/videos/W03650.mp4?autoplay=true,,truyền_dịch
truyền thông,https://qipedc.moet.gov.vn/videos/W03653.mp4?autoplay=true,,truyền_thông
truyền thống,https://qipedc.moet.gov.vn/videos/W03654.mp4?autoplay=true,,truyền_thống
trà,https://qipedc.moet.gov.vn/videos/W03524.mp4?autoplay=true,,trà
trà nóng,https://qipedc.moet.gov.vn/videos/D0404.mp4?autoplay=true,,trà_nóng
trà sữa,https://qipedc.moet.gov.vn/videos/D0405.mp4?autoplay=true,,trà_sữa
trà đá,https://qipedc.moet.gov.vn/videos/D0403.mp4?autoplay=true,,trà_đá
tràn ngập (nước),https://qipedc.moet.gov.vn/videos/W03536.mp4?autoplay=true,,tràn_ngập_(nước)
trách mắng,https://qipedc.moet.gov.vn/videos/W03514.mp4?autoplay=true,,trách_mắng
trách nhiệm,https://qipedc.moet.gov.vn/videos/W03528.mp4?autoplay=true,,trách_nhiệm
trái nghĩa,https://qipedc.moet.gov.vn/videos/W03531T.mp4?autoplay=true,T,trái_nghĩaT
trái nghĩa,https://qipedc.moet.gov.vn/videos/W03531N.mp4?autoplay=true,N,trái_nghĩaN
tránh thai,https://qipedc.moet.gov.vn/videos/W03544.mp4?autoplay=true,,tránh_thai
trêu,https://qipedc.moet.gov.vn/videos/W03573.mp4?autoplay=true,,trêu
trêu tức,https://qipedc.moet.gov.vn/videos/W03575.mp4?autoplay=true,,trêu_tức
trình bày,https://qipedc.moet.gov.vn/videos/W03593.mp4?autoplay=true,,trình_bày
trình độ,https://qipedc.moet.gov.vn/videos/W03594.mp4?autoplay=true,,trình_độ
trí khôn,https://qipedc.moet.gov.vn/videos/W03576.mp4?autoplay=true,,trí_khôn
trí thức,https://qipedc.moet.gov.vn/videos/W03578.mp4?autoplay=true,,trí_thức
trò chơi,https://qipedc.moet.gov.vn/videos/W03599.mp4?autoplay=true,,trò_chơi
tròn,https://qipedc.moet.gov.vn/videos/W03607.mp4?autoplay=true,,tròn
tròn trịa (mặt),https://qipedc.moet.gov.vn/videos/W03605.mp4?autoplay=true,,tròn_trịa_(mặt)
trói tay,https://qipedc.moet.gov.vn/videos/W03603.mp4?autoplay=true,,trói_tay
trông chờ,https://qipedc.moet.gov.vn/videos/W03620T.mp4?autoplay=true,T,trông_chờT
trông chờ,https://qipedc.moet.gov.vn/videos/W03620N.mp4?autoplay=true,N,trông_chờN
trông chờ,https://qipedc.moet.gov.vn/videos/W03620B.mp4?autoplay=true,B,trông_chờB
trông coi,https://qipedc.moet.gov.vn/videos/W03621.mp4?autoplay=true,,trông_coi
trông nhà,https://qipedc.moet.gov.vn/videos/D0174.mp4?autoplay=true,,trông_nhà
trông nom,https://qipedc.moet.gov.vn/videos/W03622B.mp4?autoplay=true,B,trông_nomB
trông nom,https://qipedc.moet.gov.vn/videos/W03622T.mp4?autoplay=true,T,trông_nomT
trông nom,https://qipedc.moet.gov.vn/videos/W03622N.mp4?autoplay=true,N,trông_nomN
trùm chăn,https://qipedc.moet.gov.vn/videos/W03637.mp4?autoplay=true,,trùm_chăn
trú mưa,https://qipedc.moet.gov.vn/videos/W03632.mp4?autoplay=true,,trú_mưa
trúng thưởng,https://qipedc.moet.gov.vn/videos/W03648.mp4?autoplay=true,,trúng_thưởng
trúng tuyển,https://qipedc.moet.gov.vn/videos/W03649B.mp4?autoplay=true,B,trúng_tuyểnB
trúng tuyển,https://qipedc.moet.gov.vn/videos/W03649N.mp4?autoplay=true,N,trúng_tuyểnN
trúng tuyển,https://qipedc.moet.gov.vn/videos/W03649T.mp4?autoplay=true,T,trúng_tuyểnT
trăng,https://qipedc.moet.gov.vn/videos/W03550N.mp4?autoplay=true,N,trăngN
trăng,https://qipedc.moet.gov.vn/videos/W03550B.mp4?autoplay=true,B,trăngB
trăng,https://qipedc.moet.gov.vn/videos/W03550T.mp4?autoplay=true,T,trăngT
trưng bày,https://qipedc.moet.gov.vn/videos/W03666.mp4?autoplay=true,,trưng_bày
trước,https://qipedc.moet.gov.vn/videos/W03669B.mp4?autoplay=true,B,trướcB
trước,https://qipedc.moet.gov.vn/videos/W03669N.mp4?autoplay=true,N,trướcN
trước,https://qipedc.moet.gov.vn/videos/W03669T.mp4?autoplay=true,T,trướcT
trường PTCS (cấp 2),https://qipedc.moet.gov.vn/videos/W03674B.mp4?autoplay=true,B,trường_PTCS_(cấp_2)B
trường PTCS (cấp 2),https://qipedc.moet.gov.vn/videos/W03674T.mp4?autoplay=true,T,trường_PTCS_(cấp_2)T
trường PTCS (cấp 2),https://qipedc.moet.gov.vn/videos/W03674N.mp4?autoplay=true,N,trường_PTCS_(cấp_2)N
trường THPT ( cấp 3),https://qipedc.moet.gov.vn/videos/W03675T.mp4?autoplay=true,T,trường_THPT_(_cấp_3)T
trường THPT ( cấp 3),https://qipedc.moet.gov.vn/videos/W03675N.mp4?autoplay=true,N,trường_THPT_(_cấp_3)N
trường THPT ( cấp 3),https://qipedc.moet.gov.vn/videos/W03675B.mp4?autoplay=true,B,trường_THPT_(_cấp_3)B
trường hợp,https://qipedc.moet.gov.vn/videos/W03672.mp4?autoplay=true,,trường_hợp
trường mầm non,https://qipedc.moet.gov.vn/videos/W03673B.mp4?autoplay=true,B,trường_mầm_nonB
trường mầm non,https://qipedc.moet.gov.vn/videos/W03673T.mp4?autoplay=true,T,trường_mầm_nonT
trường mầm non,https://qipedc.moet.gov.vn/videos/W03673N.mp4?autoplay=true,N,trường_mầm_nonN
trường tiểu học,https://qipedc.moet.gov.vn/videos/W03663T.mp4?autoplay=true,T,trường_tiểu_họcT
trường tiểu học,https://qipedc.moet.gov.vn/videos/W03663N.mp4?autoplay=true,N,trường_tiểu_họcN
trưởng nhóm,https://qipedc.moet.gov.vn/videos/W03676.mp4?autoplay=true,,trưởng_nhóm
trưởng thành,https://qipedc.moet.gov.vn/videos/W03350.mp4?autoplay=true,,trưởng_thành
trại giam,https://qipedc.moet.gov.vn/videos/W03517.mp4?autoplay=true,,trại_giam
trạm xe buýt,https://qipedc.moet.gov.vn/videos/W03534.mp4?autoplay=true,,trạm_xe_buýt
trạm y tế,https://qipedc.moet.gov.vn/videos/W03535.mp4?autoplay=true,,trạm_y_tế
trả (đt),https://qipedc.moet.gov.vn/videos/W03525.mp4?autoplay=true,,trả_(đt)
trả lời,https://qipedc.moet.gov.vn/videos/W03526.mp4?autoplay=true,,trả_lời
trả thù,https://qipedc.moet.gov.vn/videos/W04065.mp4?autoplay=true,,trả_thù
trầm trồ,https://qipedc.moet.gov.vn/videos/W03554.mp4?autoplay=true,,trầm_trồ
trần nhà,https://qipedc.moet.gov.vn/videos/W03562.mp4?autoplay=true,,trần_nhà
trắng muốt,https://qipedc.moet.gov.vn/videos/W03552N.mp4?autoplay=true,N,trắng_muốtN
trắng muốt,https://qipedc.moet.gov.vn/videos/W03552B.mp4?autoplay=true,B,trắng_muốtB
trắng muốt,https://qipedc.moet.gov.vn/videos/W03552T.mp4?autoplay=true,T,trắng_muốtT
trắng tay,https://qipedc.moet.gov.vn/videos/W03553.mp4?autoplay=true,,trắng_tay
trẻ con/con nít,https://qipedc.moet.gov.vn/videos/D0464T.mp4?autoplay=true,T,trẻ_con/con_nítT
trẻ con/con nít,https://qipedc.moet.gov.vn/videos/D0464N.mp4?autoplay=true,N,trẻ_con/con_nítN
trẻ con/con nít,https://qipedc.moet.gov.vn/videos/D0464B.mp4?autoplay=true,B,trẻ_con/con_nítB
trọc đầu,https://qipedc.moet.gov.vn/videos/W03602B.mp4?autoplay=true,B,trọc_đầuB
trọc đầu,https://qipedc.moet.gov.vn/videos/W03602T.mp4?autoplay=true,T,trọc_đầuT
trọc đầu,https://qipedc.moet.gov.vn/videos/W03602N.mp4?autoplay=true,N,trọc_đầuN
trọng nam khinh nữ,https://qipedc.moet.gov.vn/videos/W00728.mp4?autoplay=true,,trọng_nam_khinh_nữ
trọng tài,https://qipedc.moet.gov.vn/videos/W03614.mp4?autoplay=true,,trọng_tài
trốn chạy,https://qipedc.moet.gov.vn/videos/W03619T.mp4?autoplay=true,T,trốn_chạyT
trốn chạy,https://qipedc.moet.gov.vn/videos/W03619N.mp4?autoplay=true,N,trốn_chạyN
trốn chạy,https://qipedc.moet.gov.vn/videos/W03619B.mp4?autoplay=true,B,trốn_chạyB
trốn tìm,https://qipedc.moet.gov.vn/videos/D0291.mp4?autoplay=true,,trốn_tìm
trống,https://qipedc.moet.gov.vn/videos/W03624.mp4?autoplay=true,,trống
trống (không có gì),https://qipedc.moet.gov.vn/videos/W01284.mp4?autoplay=true,,trống_(không_có_gì)
trộm cắp,https://qipedc.moet.gov.vn/videos/W03618.mp4?autoplay=true,,trộm_cắp
trộn (đt),https://qipedc.moet.gov.vn/videos/W03626.mp4?autoplay=true,,trộn_(đt)
trở thành,https://qipedc.moet.gov.vn/videos/W03629.mp4?autoplay=true,,trở_thành
trục hoành,https://qipedc.moet.gov.vn/videos/W03633.mp4?autoplay=true,,trục_hoành
trục tung,https://qipedc.moet.gov.vn/videos/W03634.mp4?autoplay=true,,trục_tung
trục xuất,https://qipedc.moet.gov.vn/videos/W03635.mp4?autoplay=true,,trục_xuất
trụi lá,https://qipedc.moet.gov.vn/videos/W03636T.mp4?autoplay=true,T,trụi_láT
trụi lá,https://qipedc.moet.gov.vn/videos/W03636N.mp4?autoplay=true,N,trụi_láN
trụi lá,https://qipedc.moet.gov.vn/videos/W03636B.mp4?autoplay=true,B,trụi_láB
trứng,https://qipedc.moet.gov.vn/videos/W03659T.mp4?autoplay=true,T,trứngT
trứng,https://qipedc.moet.gov.vn/videos/W03659N.mp4?autoplay=true,N,trứngN
trứng,https://qipedc.moet.gov.vn/videos/W03659B.mp4?autoplay=true,B,trứngB
trực nhật,https://qipedc.moet.gov.vn/videos/W03657.mp4?autoplay=true,,trực_nhật
trực tiếp,https://qipedc.moet.gov.vn/videos/W03665.mp4?autoplay=true,,trực_tiếp
tung tăng,https://qipedc.moet.gov.vn/videos/W03696.mp4?autoplay=true,,tung_tăng
tuyên bố,https://qipedc.moet.gov.vn/videos/W03701.mp4?autoplay=true,,tuyên_bố
tuyên ngôn,https://qipedc.moet.gov.vn/videos/W03702.mp4?autoplay=true,,tuyên_ngôn
tuyên truyền,https://qipedc.moet.gov.vn/videos/D0339.mp4?autoplay=true,,tuyên_truyền
tuyệt vọng,https://qipedc.moet.gov.vn/videos/W03708.mp4?autoplay=true,,tuyệt_vọng
tuân lệnh,https://qipedc.moet.gov.vn/videos/W03683.mp4?autoplay=true,,tuân_lệnh
tuân thủ,https://qipedc.moet.gov.vn/videos/W03684.mp4?autoplay=true,,tuân_thủ
tuần,https://qipedc.moet.gov.vn/videos/W03685N.mp4?autoplay=true,N,tuầnN
tuần,https://qipedc.moet.gov.vn/videos/W03685B.mp4?autoplay=true,B,tuầnB
tuần,https://qipedc.moet.gov.vn/videos/W03685T.mp4?autoplay=true,T,tuầnT
tuần lễ người Điếc thế giới,https://qipedc.moet.gov.vn/videos/D0053T.mp4?autoplay=true,T,tuần_lễ_người_Điếc_thế_giớiT
tuần lễ người Điếc thế giới,https://qipedc.moet.gov.vn/videos/D0053N.mp4?autoplay=true,N,tuần_lễ_người_Điếc_thế_giớiN
tuần lễ người Điếc thế giới,https://qipedc.moet.gov.vn/videos/D0053B.mp4?autoplay=true,B,tuần_lễ_người_Điếc_thế_giớiB
tuần này,https://qipedc.moet.gov.vn/videos/D0416T.mp4?autoplay=true,T,tuần_nàyT
tuần này,https://qipedc.moet.gov.vn/videos/D0416N.mp4?autoplay=true,N,tuần_nàyN
tuần này,https://qipedc.moet.gov.vn/videos/D0416B.mp4?autoplay=true,B,tuần_nàyB
tuần sau,https://qipedc.moet.gov.vn/videos/D0417N.mp4?autoplay=true,N,tuần_sauN
tuần sau,https://qipedc.moet.gov.vn/videos/D0417T.mp4?autoplay=true,T,tuần_sauT
tuần sau,https://qipedc.moet.gov.vn/videos/D0417B.mp4?autoplay=true,B,tuần_sauB
tuần trăng mật,https://qipedc.moet.gov.vn/videos/D0348.mp4?autoplay=true,,tuần_trăng_mật
tuần trước,https://qipedc.moet.gov.vn/videos/D0418T.mp4?autoplay=true,T,tuần_trướcT
tuần trước,https://qipedc.moet.gov.vn/videos/D0418N.mp4?autoplay=true,N,tuần_trướcN
tuần trước,https://qipedc.moet.gov.vn/videos/D0418B.mp4?autoplay=true,B,tuần_trướcB
tuốt lúa,https://qipedc.moet.gov.vn/videos/W03699.mp4?autoplay=true,,tuốt_lúa
tuổi thơ,https://qipedc.moet.gov.vn/videos/W03698.mp4?autoplay=true,,tuổi_thơ
tuổi thơ ấu,https://qipedc.moet.gov.vn/videos/W03297.mp4?autoplay=true,,tuổi_thơ_ấu
tuỷ sống,https://qipedc.moet.gov.vn/videos/W03700.mp4?autoplay=true,,tuỷ_sống
tài giỏi,https://qipedc.moet.gov.vn/videos/W03063.mp4?autoplay=true,,tài_giỏi
tài năng,https://qipedc.moet.gov.vn/videos/W03064.mp4?autoplay=true,,tài_năng
tài trợ,https://qipedc.moet.gov.vn/videos/W03067.mp4?autoplay=true,,tài_trợ
tàu hoả,https://qipedc.moet.gov.vn/videos/W03085T.mp4?autoplay=true,T,tàu_hoảT
tàu hoả,https://qipedc.moet.gov.vn/videos/W03085N.mp4?autoplay=true,N,tàu_hoảN
tàu hoả,https://qipedc.moet.gov.vn/videos/W03085B.mp4?autoplay=true,B,tàu_hoảB
tàu ngầm,https://qipedc.moet.gov.vn/videos/W03086.mp4?autoplay=true,,tàu_ngầm
tàu thuyền,https://qipedc.moet.gov.vn/videos/W03087.mp4?autoplay=true,,tàu_thuyền
tàu thủy,https://qipedc.moet.gov.vn/videos/W03088.mp4?autoplay=true,,tàu_thủy
tác dụng,https://qipedc.moet.gov.vn/videos/W03054.mp4?autoplay=true,,tác_dụng
tác giả,https://qipedc.moet.gov.vn/videos/W03056.mp4?autoplay=true,,tác_giả
tác phẩm,https://qipedc.moet.gov.vn/videos/W03058.mp4?autoplay=true,,tác_phẩm
tác động,https://qipedc.moet.gov.vn/videos/W03055.mp4?autoplay=true,,tác_động
tác động,https://qipedc.moet.gov.vn/videos/W01301.mp4?autoplay=true,,tác_động
tách,https://qipedc.moet.gov.vn/videos/W03059.mp4?autoplay=true,,tách
tách lớp,https://qipedc.moet.gov.vn/videos/W03060.mp4?autoplay=true,,tách_lớp
tái phát,https://qipedc.moet.gov.vn/videos/W03070.mp4?autoplay=true,,tái_phát
tái phạm,https://qipedc.moet.gov.vn/videos/W03071T.mp4?autoplay=true,T,tái_phạmT
tái phạm,https://qipedc.moet.gov.vn/videos/W03071N.mp4?autoplay=true,N,tái_phạmN
tái phạm,https://qipedc.moet.gov.vn/videos/W03071B.mp4?autoplay=true,B,tái_phạmB
tán thành,https://qipedc.moet.gov.vn/videos/W03077.mp4?autoplay=true,,tán_thành
tát,https://qipedc.moet.gov.vn/videos/W03084.mp4?autoplay=true,,tát
tâm thần,https://qipedc.moet.gov.vn/videos/W03103.mp4?autoplay=true,,tâm_thần
tên là gì?,https://qipedc.moet.gov.vn/videos/W03129N.mp4?autoplay=true,N,tên_là_gì?N
tên là gì?,https://qipedc.moet.gov.vn/videos/W03129T.mp4?autoplay=true,T,tên_là_gì?T
tên riêng,https://qipedc.moet.gov.vn/videos/W03130N.mp4?autoplay=true,N,tên_riêngN
tìm hiểu,https://qipedc.moet.gov.vn/videos/W03433B.mp4?autoplay=true,B,tìm_hiểuB
tìm hiểu,https://qipedc.moet.gov.vn/videos/W03433N.mp4?autoplay=true,N,tìm_hiểuN
tìm hiểu,https://qipedc.moet.gov.vn/videos/W03433T.mp4?autoplay=true,T,tìm_hiểuT
tình cảm,https://qipedc.moet.gov.vn/videos/W03447.mp4?autoplay=true,,tình_cảm
tình cờ,https://qipedc.moet.gov.vn/videos/W03448.mp4?autoplay=true,,tình_cờ
tình huống,https://qipedc.moet.gov.vn/videos/W03449.mp4?autoplay=true,,tình_huống
tình yêu,https://qipedc.moet.gov.vn/videos/W03451.mp4?autoplay=true,,tình_yêu
tí hon,https://qipedc.moet.gov.vn/videos/W03383.mp4?autoplay=true,,tí_hon
tích (số),https://qipedc.moet.gov.vn/videos/W03390.mp4?autoplay=true,,tích_(số)
tích cực,https://qipedc.moet.gov.vn/videos/W03391.mp4?autoplay=true,,tích_cực
tím tái,https://qipedc.moet.gov.vn/videos/W03434.mp4?autoplay=true,,tím_tái
tính,https://qipedc.moet.gov.vn/videos/W01313.mp4?autoplay=true,,tính
tính chất,https://qipedc.moet.gov.vn/videos/W03455.mp4?autoplay=true,,tính_chất
tính chất bằng nhau,https://qipedc.moet.gov.vn/videos/W03456.mp4?autoplay=true,,tính_chất_bằng_nhau
tính chất cơ bản của phân số,https://qipedc.moet.gov.vn/videos/W03457.mp4?autoplay=true,,tính_chất_cơ_bản_của_phân_số
tính chất giao hoán,https://qipedc.moet.gov.vn/videos/W03458.mp4?autoplay=true,,tính_chất_giao_hoán
tính chất kết hợp,https://qipedc.moet.gov.vn/videos/W03459.mp4?autoplay=true,,tính_chất_kết_hợp
tính cách,https://qipedc.moet.gov.vn/videos/W03454.mp4?autoplay=true,,tính_cách
tính nhẩm,https://qipedc.moet.gov.vn/videos/W03461.mp4?autoplay=true,,tính_nhẩm
tính toán,https://qipedc.moet.gov.vn/videos/W03463.mp4?autoplay=true,,tính_toán
